0;0;0;2;0;0;5
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;12;0;0;4
0;0;0;13;0;0;6
0;0;0;11;0;3;4
0;0;0;13;0;3;7
0;0;0;10;0;34;4
0;0;0;3;0;34;1
0;0;0;14;0;66;8
0;0;0;12;0;77;8
0;0;0;17;0;84;10
0;0;0;27;0;84;14
0;0;0;19;0;84;12
0;0;2;11;0;84;4
0;0;0;28;0;84;15
0;0;0;23;0;84;10
0;0;0;14;0;81;5
0;0;0;10;0;82;4
0;0;0;6;0;50;2
0;0;0;10;0;74;3
0;0;0;15;0;46;7
0;0;0;9;0;40;5
0;0;0;15;0;40;8
0;0;1;18;0;41;11
0;0;0;24;0;62;11
0;0;0;23;0;62;12
0;0;0;20;0;62;10
0;0;0;20;0;63;10
0;0;0;18;0;71;9
0;0;0;7;0;73;3
0;0;1;6;0;80;2
0;0;0;22;0;61;12
0;0;0;16;0;59;6
0;0;0;7;0;59;3
0;0;0;19;0;58;11
0;0;0;20;0;46;11
0;0;0;14;0;46;9
0;0;0;16;0;46;11
0;0;0;20;0;46;11
0;0;0;26;0;49;14
0;0;0;19;0;46;10
0;0;0;11;0;49;6
0;0;0;12;0;50;6
0;0;0;22;0;59;11
0;0;0;18;0;73;10
0;0;0;19;0;72;11
0;0;0;8;0;72;4
0;0;0;14;0;72;8
0;0;0;23;0;63;12
0;0;0;21;0;63;11
0;0;0;16;0;65;7
0;0;0;20;0;60;10
0;0;0;8;0;99;4
0;0;0;15;0;98;10
0;0;0;14;0;93;11
0;0;0;12;0;99;9
0;0;0;14;0;99;8
0;0;0;12;0;99;6
0;0;2;9;0;99;4
0;0;0;16;0;99;9
0;0;0;25;0;99;12
0;0;0;12;0;99;4
0;0;0;22;0;99;10
0;0;0;25;0;99;13
0;0;0;12;0;99;5
0;0;0;11;0;99;2
0;0;0;9;0;99;1
0;0;0;16;0;99;8
0;0;1;13;0;99;6
0;0;0;10;0;99;3
0;0;0;10;0;99;2
0;0;0;8;0;99;3
0;0;0;12;0;99;8
0;0;0;10;0;99;7
0;0;0;9;0;99;5
0;0;0;16;0;82;8
0;0;0;11;0;74;6
0;0;0;16;0;60;11
0;0;0;8;0;58;4
0;0;0;14;0;58;8
0;0;0;8;0;58;3
0;0;0;4;0;58;3
0;0;0;5;0;58;4
0;0;0;11;0;57;7
0;0;0;17;0;60;12
0;0;0;24;0;59;15
0;0;0;19;0;99;12
0;0;2;7;0;65;3
0;0;0;8;0;65;4
0;0;0;21;0;65;12
0;0;0;26;0;65;15
0;0;0;19;0;65;10
0;0;0;22;0;72;12
0;0;0;24;0;72;16
0;0;0;12;0;72;7
0;0;0;7;0;71;3
0;0;1;10;0;70;4
0;0;1;7;0;48;3
0;0;0;17;0;49;10
0;0;0;18;0;49;10
0;0;0;8;0;49;2
2;0;3;6;0;49;2
0;0;0;9;0;24;7
0;0;0;19;0;24;22
0;0;0;14;0;33;18
0;0;0;18;99;31;23
0;0;0;22;0;31;29
0;0;0;6;0;25;10
0;0;0;12;0;25;18
0;0;0;26;99;25;45
0;0;0;22;0;31;46
0;0;0;14;0;33;21
0;0;0;6;0;30;9
0;0;0;19;0;30;44
0;0;0;15;0;30;37
0;0;0;16;0;36;38
0;0;0;17;0;35;52
0;0;0;13;0;37;69
0;0;0;5;0;37;40
0;0;0;10;0;37;21
0;0;0;4;0;41;6
0;0;0;7;0;41;26
0;0;0;9;0;50;47
0;0;0;12;0;52;74
0;0;0;14;0;56;68
0;0;0;24;0;59;83
0;0;0;17;0;62;70
0;0;0;18;0;64;84
0;0;0;20;0;68;85
0;0;0;16;0;70;65
0;0;0;16;0;75;60
0;0;0;20;99;75;34
0;0;0;18;0;78;35
0;0;0;17;0;80;31
0;0;0;26;0;86;46
0;0;0;24;0;87;40
0;0;0;26;99;92;44
0;0;0;24;0;93;41
0;0;0;21;0;93;34
0;0;0;25;99;78;47
0;0;0;8;0;77;10
0;0;0;8;0;77;10
0;0;0;15;99;77;28
0;0;0;17;0;77;34
0;0;0;21;99;83;41
0;0;0;10;0;83;18
0;0;0;8;0;83;10
0;0;0;7;0;83;8
0;0;0;8;0;83;10
0;0;0;14;0;84;23
0;0;0;18;0;83;24
0;0;0;6;0;82;7
0;0;0;10;0;86;16
0;0;0;10;0;89;13
0;0;0;17;99;90;31
